FECHA CONEXIÓN;AREA;NOMBRE ZONA;COMUNA;MODEL;NÚMERO CONEXIONES;USAGE (kB);PORCENTAJE USO
14-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;80;3366228;175,35%
14-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;74;3108963;161,95%
14-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;82;4620787;240,70%
14-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;104;6045137;314,90%
14-nov-24;URBANA;037_ZW Parque Tequendama;19;MR76;103;6926263;360,80%
14-nov-24;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;72;17570641;915,28%
14-nov-24;URBANA;041_ZW Parque Junin;9;MR76;99;1303353;67,89%
14-nov-24;URBANA;042_ZW Parque Mariano Ramos;16;MR76;58;11345906;591,02%
14-nov-24;URBANA;044_ZW Polideportivo San Benito;11;MR76;42;8903336;463,79%
14-nov-24;URBANA;045_ZW Parque Santa Anita;17;MR76;42;1189529;61,96%
14-nov-24;URBANA;046_ZW Sebastian Belalcazar;2;MR76;15;1012079;52,72%
14-nov-24;URBANA;047_ZW Parque del Mico;11;MR76;18;247873;12,91%
14-nov-24;URBANA;050_ZW Parque Calima;4;MR76;41;1152710;60,05%
14-nov-24;URBANA;051_ZW Parque La Merced;2;MR76;23;565171;29,44%
14-nov-24;URBANA;052_ZW Puente de Colores;13;MR74;63;10041243;523,06%
14-nov-24;URBANA;052_ZW Puente de Colores;13;MR76;75;4748810;247,37%
14-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;39;1028728;53,59%
14-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;36;396135;20,64%
14-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;51;404428;21,07%
14-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;44;1465944;76,36%
15-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;28;2760723;151,55%
15-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;41;1686270;92,57%
15-nov-24;URBANA;002_ZW Canchas Panamericanas;19;MR76;96;1154918;63,40%
15-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;91;872643;47,90%
15-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;68;3377886;185,43%
15-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;129;447279;24,55%
15-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;124;130230;7,15%
15-nov-24;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;71;4441132;243,80%
15-nov-24;URBANA;010_ZW Parque Antonio Nariño;16;MR76;39;1932269;106,07%
15-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;101;4621305;253,69%
15-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;107;1666366;91,48%
15-nov-24;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;54;3078981;169,02%
15-nov-24;URBANA;013_ZW Parque Llano Verde;15;MR76;39;3299506;181,13%
15-nov-24;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;17;1096118;60,17%
15-nov-24;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;32;5578;0,31%
15-nov-24;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;38;4755197;261,04%
15-nov-24;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;46;4848854;266,18%
15-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;56;523614;28,74%
15-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;15;6563;0,36%
15-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;82;5650542;310,19%
15-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;75;4892314;268,57%
15-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;116;1985166;108,98%
15-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;106;1679542;92,20%
15-nov-24;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;17;22714;1,25%
15-nov-24;URBANA;023_ZW Parque Los Guerreros;21;MR76;95;1521114;83,50%
15-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;80;2136534;117,29%
15-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;113;822897;45,17%
15-nov-24;URBANA;026_ZW Parque La Flora;2;MR76;73;3220853;176,81%
15-nov-24;URBANA;026_ZW Parque La Flora;2;MR76;55;3669541;201,44%
15-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;36;4498048;246,92%
15-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;24;3719354;204,18%
15-nov-24;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;30;6929868;380,42%
15-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;62;4119538;226,14%
15-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;59;2422872;133,01%
15-nov-24;URBANA;030_ZW Parque Mutis;1;MR76;38;1731029;95,03%
15-nov-24;URBANA;031_ZW Cancha Los Azules;21;MR76;31;4629453;254,14%
15-nov-24;URBANA;032_ZW Parque La Orqueta;20;MR76;72;2607834;143,16%
15-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;44;2013462;110,53%
15-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;34;2273567;124,81%
15-nov-24;URBANA;034_ZW Parque Villa Colombia;8;MR76;11;377536;20,73%
15-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;82;2188227;120,12%
15-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;91;4201385;230,64%
15-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;99;6215940;341,23%
15-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;99;2033148;111,61%
15-nov-24;URBANA;037_ZW Parque Tequendama;19;MR76;107;5747881;315,53%
15-nov-24;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;49;8307233;456,03%
15-nov-24;URBANA;041_ZW Parque Junin;9;MR76;113;3331339;182,88%
15-nov-24;URBANA;042_ZW Parque Mariano Ramos;16;MR76;62;15006446;823,79%
15-nov-24;URBANA;044_ZW Polideportivo San Benito;11;MR76;53;8097855;444,54%
15-nov-24;URBANA;045_ZW Parque Santa Anita;17;MR76;32;331088;18,18%
15-nov-24;URBANA;046_ZW Sebastian Belalcazar;2;MR76;18;549034;30,14%
15-nov-24;URBANA;047_ZW Parque del Mico;11;MR76;17;395457;21,71%
15-nov-24;URBANA;050_ZW Parque Calima;4;MR76;47;1319968;72,46%
15-nov-24;URBANA;051_ZW Parque La Merced;2;MR76;26;2700663;148,25%
15-nov-24;URBANA;052_ZW Puente de Colores;13;MR74;61;7509511;412,24%
15-nov-24;URBANA;052_ZW Puente de Colores;13;MR76;87;4792098;263,07%
15-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;31;656028;36,01%
15-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;42;1800584;98,84%
15-nov-24;URBANA;054_ZW El Diamante;13;MR76;20;251784;13,82%
15-nov-24;URBANA;054_ZW El Diamante;13;MR76;10;778;0,04%
15-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;58;1817093;99,75%
15-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;50;3281035;180,11%
16-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;39;1792471;97,35%
16-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;52;731405;39,72%
16-nov-24;URBANA;002_ZW Canchas Panamericanas;19;MR76;75;94073;5,11%
16-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;97;433966;23,57%
16-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;93;1069386;58,08%
16-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;106;3442953;186,98%
16-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;113;1329757;72,22%
16-nov-24;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;62;7345527;398,93%
16-nov-24;URBANA;010_ZW Parque Antonio Nariño;16;MR76;65;3691873;200,50%
16-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;70;5831001;316,68%
16-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;65;212243;11,53%
16-nov-24;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;37;144494;7,85%
16-nov-24;URBANA;013_ZW Parque Llano Verde;15;MR76;47;2086035;113,29%
16-nov-24;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;29;1774257;96,36%
16-nov-24;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;54;5770663;313,40%
16-nov-24;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;47;5518533;299,71%
16-nov-24;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;47;3480631;189,03%
16-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;58;466183;25,32%
16-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;27;26996;1,47%
16-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;96;5471859;297,17%
16-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;96;5489560;298,13%
16-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;139;1963211;106,62%
16-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;100;2531705;137,50%
16-nov-24;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;20;539001;29,27%
16-nov-24;URBANA;023_ZW Parque Los Guerreros;21;MR76;83;1560688;84,76%
16-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;108;1180437;64,11%
16-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;103;1317831;71,57%
16-nov-24;URBANA;026_ZW Parque La Flora;2;MR76;67;2164700;117,56%
16-nov-24;URBANA;026_ZW Parque La Flora;2;MR76;68;2046386;111,14%
16-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;42;1270123;68,98%
16-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;40;2798785;152,00%
16-nov-24;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;26;7193234;390,66%
16-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;48;590709;32,08%
16-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;47;1233169;66,97%
16-nov-24;URBANA;030_ZW Parque Mutis;1;MR76;37;1230785;66,84%
16-nov-24;URBANA;031_ZW Cancha Los Azules;21;MR76;25;2704216;146,86%
16-nov-24;URBANA;032_ZW Parque La Orqueta;20;MR76;82;18026138;978,99%
16-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;56;1240776;67,39%
16-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;55;3387762;183,99%
16-nov-24;URBANA;034_ZW Parque Villa Colombia;8;MR76;14;2219040;120,51%
16-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;100;2670423;145,03%
16-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;91;4394761;238,68%
16-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;98;4214517;228,89%
16-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;116;811158;44,05%
16-nov-24;URBANA;037_ZW Parque Tequendama;19;MR76;55;6532963;354,80%
16-nov-24;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;57;14104498;766,01%
16-nov-24;URBANA;041_ZW Parque Junin;9;MR76;83;2232049;121,22%
16-nov-24;URBANA;042_ZW Parque Mariano Ramos;16;MR76;54;5287796;287,18%
16-nov-24;URBANA;044_ZW Polideportivo San Benito;11;MR76;70;8507396;462,03%
16-nov-24;URBANA;045_ZW Parque Santa Anita;17;MR76;32;266188;14,46%
16-nov-24;URBANA;046_ZW Sebastian Belalcazar;2;MR76;30;252519;13,71%
16-nov-24;URBANA;047_ZW Parque del Mico;11;MR76;21;2049320;111,30%
16-nov-24;URBANA;050_ZW Parque Calima;4;MR76;31;48300;2,62%
16-nov-24;URBANA;051_ZW Parque La Merced;2;MR76;16;638316;34,67%
16-nov-24;URBANA;052_ZW Puente de Colores;13;MR74;50;9174603;498,27%
16-nov-24;URBANA;052_ZW Puente de Colores;13;MR76;56;5478603;297,54%
16-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;30;1869438;101,53%
16-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;36;164975;8,96%
16-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;63;584528;31,75%
16-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;46;3445554;187,13%
17-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;84;1694110;98,61%
17-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;98;3357223;195,42%
17-nov-24;URBANA;002_ZW Canchas Panamericanas;19;MR76;70;937934;54,60%
17-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;76;605548;35,25%
17-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;75;3131544;182,28%
17-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;103;1663452;96,83%
17-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;111;515013;29,98%
17-nov-24;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;43;2214968;128,93%
17-nov-24;URBANA;010_ZW Parque Antonio Nariño;16;MR76;40;2304500;134,14%
17-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;57;4580014;266,60%
17-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;40;110696;6,44%
17-nov-24;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;27;1069060;62,23%
17-nov-24;URBANA;013_ZW Parque Llano Verde;15;MR76;34;372591;21,69%
17-nov-24;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;21;6651133;387,15%
17-nov-24;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;25;65979;3,84%
17-nov-24;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;49;10438072;607,59%
17-nov-24;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;48;4650115;270,68%
17-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;81;1979746;115,24%
17-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;1;75492;4,39%
17-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;92;9006247;524,24%
17-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;100;4192370;244,03%
17-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;127;6119015;356,18%
17-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;128;2014860;117,28%
17-nov-24;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;15;969333;56,42%
17-nov-24;URBANA;023_ZW Parque Los Guerreros;21;MR76;63;3318939;193,19%
17-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;86;1277818;74,38%
17-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;115;1672667;97,36%
17-nov-24;URBANA;026_ZW Parque La Flora;2;MR76;87;1431521;83,33%
17-nov-24;URBANA;026_ZW Parque La Flora;2;MR76;90;2276174;132,49%
17-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;39;1312482;76,40%
17-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;43;3170490;184,55%
17-nov-24;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;27;7308330;425,41%
17-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;58;2519026;146,63%
17-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;49;644293;37,50%
17-nov-24;URBANA;030_ZW Parque Mutis;1;MR76;46;4897314;285,07%
17-nov-24;URBANA;031_ZW Cancha Los Azules;21;MR76;25;3446995;200,65%
17-nov-24;URBANA;032_ZW Parque La Orqueta;20;MR76;83;6428846;374,21%
17-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;47;3844579;223,79%
17-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;53;2073662;120,71%
17-nov-24;URBANA;034_ZW Parque Villa Colombia;8;MR76;5;1505282;87,62%
17-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;80;2140600;124,60%
17-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;75;1860228;108,28%
17-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;104;2876984;167,47%
17-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;87;643120;37,44%
17-nov-24;URBANA;037_ZW Parque Tequendama;19;MR76;35;1080158;62,87%
17-nov-24;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;62;14035945;817,01%
17-nov-24;URBANA;041_ZW Parque Junin;9;MR76;75;228005;13,27%
17-nov-24;URBANA;042_ZW Parque Mariano Ramos;16;MR76;50;4146895;241,39%
17-nov-24;URBANA;044_ZW Polideportivo San Benito;11;MR76;61;4591705;267,28%
17-nov-24;URBANA;045_ZW Parque Santa Anita;17;MR76;28;1393166;81,09%
17-nov-24;URBANA;046_ZW Sebastian Belalcazar;2;MR76;38;1256847;73,16%
17-nov-24;URBANA;047_ZW Parque del Mico;11;MR76;20;749616;43,63%
17-nov-24;URBANA;050_ZW Parque Calima;4;MR76;25;1347103;78,41%
17-nov-24;URBANA;051_ZW Parque La Merced;2;MR76;18;458229;26,67%
17-nov-24;URBANA;052_ZW Puente de Colores;13;MR74;43;5111700;297,55%
17-nov-24;URBANA;052_ZW Puente de Colores;13;MR76;49;4901696;285,32%
17-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;28;364020;21,19%
17-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;34;2345898;136,55%
17-nov-24;URBANA;054_ZW El Diamante;13;MR76;25;190430;11,08%
17-nov-24;URBANA;054_ZW El Diamante;13;MR76;16;69043;4,02%
17-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;51;1798350;104,68%
17-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;48;4358517;253,70%
18-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;26;373902;23,26%
18-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;35;326245;20,30%
18-nov-24;URBANA;002_ZW Canchas Panamericanas;19;MR76;85;879761;54,73%
18-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;62;3334369;207,44%
18-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;68;1656175;103,03%
18-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;87;208329;12,96%
18-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;157;279299;17,38%
18-nov-24;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;66;3048654;189,66%
18-nov-24;URBANA;010_ZW Parque Antonio Nariño;16;MR76;33;948162;58,99%
18-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;89;970865;60,40%
18-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;96;843583;52,48%
18-nov-24;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;33;826403;51,41%
18-nov-24;URBANA;013_ZW Parque Llano Verde;15;MR76;32;1015786;63,19%
18-nov-24;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;17;5639851;350,86%
18-nov-24;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;27;163597;10,18%
18-nov-24;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;42;7900673;491,51%
18-nov-24;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;36;11206463;697,17%
18-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;50;444901;27,68%
18-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;9;13244;0,82%
18-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;70;4599277;286,13%
18-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;80;3416792;212,56%
18-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;112;1710533;106,41%
18-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;99;1053103;65,52%
18-nov-24;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;13;2999;0,19%
18-nov-24;URBANA;023_ZW Parque Los Guerreros;21;MR76;64;1858698;115,63%
18-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;64;354192;22,03%
18-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;90;338223;21,04%
18-nov-24;URBANA;026_ZW Parque La Flora;2;MR76;2;97410;6,06%
18-nov-24;URBANA;026_ZW Parque La Flora;2;MR76;1;22;0,00%
18-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;37;1646806;102,45%
18-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;28;8453747;525,92%
18-nov-24;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;19;11717683;728,97%
18-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;40;271295;16,88%
18-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;55;3725992;231,80%
18-nov-24;URBANA;030_ZW Parque Mutis;1;MR76;39;2734489;170,12%
18-nov-24;URBANA;031_ZW Cancha Los Azules;21;MR76;27;940759;58,53%
18-nov-24;URBANA;032_ZW Parque La Orqueta;20;MR76;73;4907198;305,28%
18-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;24;100973;6,28%
18-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;25;2253406;140,19%
18-nov-24;URBANA;034_ZW Parque Villa Colombia;8;MR76;19;635092;39,51%
18-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;61;481909;29,98%
18-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;76;1171991;72,91%
18-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;78;1868281;116,23%
18-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;78;958406;59,62%
18-nov-24;URBANA;037_ZW Parque Tequendama;19;MR76;111;14544238;904,82%
18-nov-24;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;56;8443454;525,28%
18-nov-24;URBANA;041_ZW Parque Junin;9;MR76;103;3372620;209,82%
18-nov-24;URBANA;042_ZW Parque Mariano Ramos;16;MR76;49;2455962;152,79%
18-nov-24;URBANA;044_ZW Polideportivo San Benito;11;MR76;47;6387828;397,40%
18-nov-24;URBANA;045_ZW Parque Santa Anita;17;MR76;51;954672;59,39%
18-nov-24;URBANA;046_ZW Sebastian Belalcazar;2;MR76;18;54999;3,42%
18-nov-24;URBANA;047_ZW Parque del Mico;11;MR76;14;852902;53,06%
18-nov-24;URBANA;050_ZW Parque Calima;4;MR76;41;1158712;72,09%
18-nov-24;URBANA;051_ZW Parque La Merced;2;MR76;26;1062694;66,11%
18-nov-24;URBANA;052_ZW Puente de Colores;13;MR74;63;6703458;417,03%
18-nov-24;URBANA;052_ZW Puente de Colores;13;MR76;77;7045260;438,30%
18-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;19;700302;43,57%
18-nov-24;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;24;274103;17,05%
18-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;55;7050069;438,60%
18-nov-24;URBANA;055_ZW Polideportivo Petecuy;6;MR76;47;4301187;267,58%
19-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;19;294381;18,43%
19-nov-24;URBANA;001_ZW Parque Ingenio;17;MR76;21;244227;15,29%
19-nov-24;URBANA;002_ZW Canchas Panamericanas;19;MR76;75;578093;36,18%
19-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;61;3041874;190,40%
19-nov-24;URBANA;003_ZW Parque del Perro;19;MR76;57;854449;53,48%
19-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;94;1709405;107,00%
19-nov-24;URBANA;006_ZW Parque Vallado;15;MR76;138;614953;38,49%
19-nov-24;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;66;2459361;153,94%
19-nov-24;URBANA;010_ZW Parque Antonio Nariño;16;MR76;38;1071145;67,05%
19-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;93;1884659;117,97%
19-nov-24;URBANA;011_ZW Parque Santa Rosa Poblado;13;MR76;111;901151;56,41%
19-nov-24;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;28;298152;18,66%
19-nov-24;URBANA;013_ZW Parque Llano Verde;15;MR76;39;1389002;86,94%
19-nov-24;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;34;5027261;314,67%
19-nov-24;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;83;3070057;192,16%
19-nov-24;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;36;7560029;473,21%
19-nov-24;URBANA;017_ZW Conjunto Habitacional Rio Cauca;15;MR76;37;4391010;274,85%
19-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;58;116327;7,28%
19-nov-24;URBANA;018_ZW Parque Las Banderas;19;MR76;14;8982;0,56%
19-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;91;7449323;466,28%
19-nov-24;URBANA;019_ZW Parque Skate Board;15;MR76;80;5929473;371,14%
19-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;90;1538002;96,27%
19-nov-24;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;92;748541;46,85%
19-nov-24;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;19;1092922;68,41%
19-nov-24;URBANA;023_ZW Parque Los Guerreros;21;MR76;57;454874;28,47%
19-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;44;298276;18,67%
19-nov-24;URBANA;024_ZW Museo La Tertulia;2;MR76;77;1768510;110,70%
19-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;36;986344;61,74%
19-nov-24;URBANA;027_ZW Parque Alfonso Bonilla Aragón;14;MR76;39;4522357;283,07%
19-nov-24;URBANA;028_ZW Parque Yo Amo a Siloé;20;MR76;22;10448156;653,98%
19-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;43;581398;36,39%
19-nov-24;URBANA;029_ZW Centro Cultural Vista Hermosa;1;MR76;69;913549;57,18%
19-nov-24;URBANA;030_ZW Parque Mutis;1;MR76;39;3802082;237,98%
19-nov-24;URBANA;031_ZW Cancha Los Azules;21;MR76;32;1927404;120,64%
19-nov-24;URBANA;032_ZW Parque La Orqueta;20;MR76;64;17818885;1115,34%
19-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;57;1234164;77,25%
19-nov-24;URBANA;033_ZW Plaza Alameda;19;MR76;34;2933569;183,62%
19-nov-24;URBANA;034_ZW Parque Villa Colombia;8;MR76;21;1172441;73,39%
19-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;71;2053608;128,54%
19-nov-24;URBANA;035_ZW Parque Colseguros;10;MR76;63;4445634;278,27%
19-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;74;350649;21,95%
19-nov-24;URBANA;036_ZW Parque India Elena;10;MR76;72;127798;8,00%
19-nov-24;URBANA;037_ZW Parque Tequendama;19;MR76;108;10574456;661,89%
19-nov-24;URBANA;038_ZW Parque Sector Amarillo Skate Park;21;MR76;46;7847882;491,22%
19-nov-24;URBANA;041_ZW Parque Junin;9;MR76;89;1622507;101,56%
19-nov-24;URBANA;042_ZW Parque Mariano Ramos;16;MR76;83;2954363;184,92%
