NOMBRE_ZONA,DIA_SEMANA,LABORAL,FIN_DE_SEMANA,FESTIVO,PORCENTAJE_USO,NUMERO_CONEXIONES,USAGE_KB,DIA_SEMANA_lag_1,DIA_SEMANA_lag_2,DIA_SEMANA_lag_3,DIA_SEMANA_lag_4,DIA_SEMANA_lag_5,DIA_SEMANA_lag_6,DIA_SEMANA_lag_7,DIA_SEMANA_lag_8,DIA_SEMANA_lag_9,DIA_SEMANA_lag_10,LABORAL_lag_1,LABORAL_lag_2,LABORAL_lag_3,LABORAL_lag_4,LABORAL_lag_5,LABORAL_lag_6,LABORAL_lag_7,LABORAL_lag_8,LABORAL_lag_9,LABORAL_lag_10,FIN_DE_SEMANA_lag_1,FIN_DE_SEMANA_lag_2,FIN_DE_SEMANA_lag_3,FIN_DE_SEMANA_lag_4,FIN_DE_SEMANA_lag_5,FIN_DE_SEMANA_lag_6,FIN_DE_SEMANA_lag_7,FIN_DE_SEMANA_lag_8,FIN_DE_SEMANA_lag_9,FIN_DE_SEMANA_lag_10,FESTIVO_lag_1,FESTIVO_lag_2,FESTIVO_lag_3,FESTIVO_lag_4,FESTIVO_lag_5,FESTIVO_lag_6,FESTIVO_lag_7,FESTIVO_lag_8,FESTIVO_lag_9,FESTIVO_lag_10,PORCENTAJE_USO_lag_1,PORCENTAJE_USO_lag_2,PORCENTAJE_USO_lag_3,PORCENTAJE_USO_lag_4,PORCENTAJE_USO_lag_5,PORCENTAJE_USO_lag_6,PORCENTAJE_USO_lag_7,PORCENTAJE_USO_lag_8,PORCENTAJE_USO_lag_9,PORCENTAJE_USO_lag_10,NUMERO_CONEXIONES_lag_1,NUMERO_CONEXIONES_lag_2,NUMERO_CONEXIONES_lag_3,NUMERO_CONEXIONES_lag_4,NUMERO_CONEXIONES_lag_5,NUMERO_CONEXIONES_lag_6,NUMERO_CONEXIONES_lag_7,NUMERO_CONEXIONES_lag_8,NUMERO_CONEXIONES_lag_9,NUMERO_CONEXIONES_lag_10
003_ZW Parque del Perro,6,0,1,0,201.5,62.0,7766276.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74.85,390.3,124.3,59.11,74.38,44.95,43.33,14.05,36.35,16.51,60.0,54.0,48.0,52.0,48.0,48.0,60.0,59.0,51.0,35.0
003_ZW Parque del Perro,0,1,0,0,101.13,49.0,3735720.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,201.5,74.85,390.3,124.3,59.11,74.38,44.95,43.33,14.05,36.35,62.0,60.0,54.0,48.0,52.0,48.0,48.0,60.0,59.0,51.0
003_ZW Parque del Perro,1,1,0,0,182.71,42.0,7094404.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,101.13,201.5,74.85,390.3,124.3,59.11,74.38,44.95,43.33,14.05,49.0,62.0,60.0,54.0,48.0,52.0,48.0,48.0,60.0,59.0
003_ZW Parque del Perro,2,1,0,0,94.07,46.0,3764517.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182.71,101.13,201.5,74.85,390.3,124.3,59.11,74.38,44.95,43.33,42.0,49.0,62.0,60.0,54.0,48.0,52.0,48.0,48.0,60.0
003_ZW Parque del Perro,3,1,0,0,95.17,53.0,3527494.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.07,182.71,101.13,201.5,74.85,390.3,124.3,59.11,74.38,44.95,46.0,42.0,49.0,62.0,60.0,54.0,48.0,52.0,48.0,48.0
003_ZW Parque del Perro,4,1,0,0,39.07,55.0,1365404.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.17,94.07,182.71,101.13,201.5,74.85,390.3,124.3,59.11,74.38,53.0,46.0,42.0,49.0,62.0,60.0,54.0,48.0,52.0,48.0
003_ZW Parque del Perro,5,0,1,0,32.8,74.0,1290647.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.07,95.17,94.07,182.71,101.13,201.5,74.85,390.3,124.3,59.11,55.0,53.0,46.0,42.0,49.0,62.0,60.0,54.0,48.0,52.0
003_ZW Parque del Perro,6,0,0,1,40.84,66.0,1735676.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32.8,39.07,95.17,94.07,182.71,101.13,201.5,74.85,390.3,124.3,74.0,55.0,53.0,46.0,42.0,49.0,62.0,60.0,54.0,48.0
003_ZW Parque del Perro,0,1,0,0,39.32,46.0,1288601.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,40.84,32.8,39.07,95.17,94.07,182.71,101.13,201.5,74.85,390.3,66.0,74.0,55.0,53.0,46.0,42.0,49.0,62.0,60.0,54.0
003_ZW Parque del Perro,1,1,0,0,96.43,58.0,3612203.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,39.32,40.84,32.8,39.07,95.17,94.07,182.71,101.13,201.5,74.85,46.0,66.0,74.0,55.0,53.0,46.0,42.0,49.0,62.0,60.0
003_ZW Parque del Perro,2,1,0,0,41.26,47.0,1478132.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,96.43,39.32,40.84,32.8,39.07,95.17,94.07,182.71,101.13,201.5,58.0,46.0,66.0,74.0,55.0,53.0,46.0,42.0,49.0,62.0
003_ZW Parque del Perro,3,1,0,0,201.5,62.0,7766276.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.26,96.43,39.32,40.84,32.8,39.07,95.17,94.07,182.71,101.13,47.0,58.0,46.0,66.0,74.0,55.0,53.0,46.0,42.0,49.0
003_ZW Parque del Perro,4,1,0,0,28.79,52.0,899838.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,201.5,41.26,96.43,39.32,40.84,32.8,39.07,95.17,94.07,182.71,62.0,47.0,58.0,46.0,66.0,74.0,55.0,53.0,46.0,42.0
003_ZW Parque del Perro,5,0,1,0,45.75,56.0,1796848.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28.79,201.5,41.26,96.43,39.32,40.84,32.8,39.07,95.17,94.07,52.0,62.0,47.0,58.0,46.0,66.0,74.0,55.0,53.0,46.0
003_ZW Parque del Perro,6,0,1,0,45.23,66.0,1643611.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.75,28.79,201.5,41.26,96.43,39.32,40.84,32.8,39.07,95.17,56.0,52.0,62.0,47.0,58.0,46.0,66.0,74.0,55.0,53.0
003_ZW Parque del Perro,0,1,0,0,64.37,52.0,2167384.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,45.23,45.75,28.79,201.5,41.26,96.43,39.32,40.84,32.8,39.07,66.0,56.0,52.0,62.0,47.0,58.0,46.0,66.0,74.0,55.0
003_ZW Parque del Perro,1,1,0,0,40.92,37.0,1685078.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64.37,45.23,45.75,28.79,201.5,41.26,96.43,39.32,40.84,32.8,52.0,66.0,56.0,52.0,62.0,47.0,58.0,46.0,66.0,74.0
003_ZW Parque del Perro,2,1,0,0,65.19,40.0,2283395.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.92,64.37,45.23,45.75,28.79,201.5,41.26,96.43,39.32,40.84,37.0,52.0,66.0,56.0,52.0,62.0,47.0,58.0,46.0,66.0
003_ZW Parque del Perro,3,1,0,0,78.46,64.0,2828608.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.19,40.92,64.37,45.23,45.75,28.79,201.5,41.26,96.43,39.32,40.0,37.0,52.0,66.0,56.0,52.0,62.0,47.0,58.0,46.0
003_ZW Parque del Perro,4,1,0,0,81.93,62.0,2846720.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.46,65.19,40.92,64.37,45.23,45.75,28.79,201.5,41.26,96.43,64.0,40.0,37.0,52.0,66.0,56.0,52.0,62.0,47.0,58.0
003_ZW Parque del Perro,5,0,1,0,85.28,71.0,3006824.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.93,78.46,65.19,40.92,64.37,45.23,45.75,28.79,201.5,41.26,62.0,64.0,40.0,37.0,52.0,66.0,56.0,52.0,62.0,47.0
003_ZW Parque del Perro,6,0,1,0,58.73,62.0,2149200.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85.28,81.93,78.46,65.19,40.92,64.37,45.23,45.75,28.79,201.5,71.0,62.0,64.0,40.0,37.0,52.0,66.0,56.0,52.0,62.0
003_ZW Parque del Perro,0,1,0,0,47.28,48.0,1417595.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,58.73,85.28,81.93,78.46,65.19,40.92,64.37,45.23,45.75,28.79,62.0,71.0,62.0,64.0,40.0,37.0,52.0,66.0,56.0,52.0
003_ZW Parque del Perro,1,1,0,0,45.5,51.0,1506390.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,47.28,58.73,85.28,81.93,78.46,65.19,40.92,64.37,45.23,45.75,48.0,62.0,71.0,62.0,64.0,40.0,37.0,52.0,66.0,56.0
003_ZW Parque del Perro,2,1,0,0,33.63,40.0,1097832.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.5,47.28,58.73,85.28,81.93,78.46,65.19,40.92,64.37,45.23,51.0,48.0,62.0,71.0,62.0,64.0,40.0,37.0,52.0,66.0
003_ZW Parque del Perro,3,0,0,1,46.27,36.0,1361076.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63,45.5,47.28,58.73,85.28,81.93,78.46,65.19,40.92,64.37,40.0,51.0,48.0,62.0,71.0,62.0,64.0,40.0,37.0,52.0
003_ZW Parque del Perro,4,1,0,0,79.44,70.0,3084842.0,3,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.27,33.63,45.5,47.28,58.73,85.28,81.93,78.46,65.19,40.92,36.0,40.0,51.0,48.0,62.0,71.0,62.0,64.0,40.0,37.0
003_ZW Parque del Perro,5,0,1,0,72.24,60.0,2680829.0,4,3,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,79.44,46.27,33.63,45.5,47.28,58.73,85.28,81.93,78.46,65.19,70.0,36.0,40.0,51.0,48.0,62.0,71.0,62.0,64.0,40.0
003_ZW Parque del Perro,6,0,1,0,54.09,66.0,2248209.0,5,4,3,2,1,0,6,5,4,3,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,72.24,79.44,46.27,33.63,45.5,47.28,58.73,85.28,81.93,78.46,60.0,70.0,36.0,40.0,51.0,48.0,62.0,71.0,62.0,64.0
003_ZW Parque del Perro,0,1,0,0,51.74,43.0,1989542.0,6,5,4,3,2,1,0,6,5,4,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,54.09,72.24,79.44,46.27,33.63,45.5,47.28,58.73,85.28,81.93,66.0,60.0,70.0,36.0,40.0,51.0,48.0,62.0,71.0,62.0
003_ZW Parque del Perro,1,1,0,0,36.8,51.0,1508567.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,51.74,54.09,72.24,79.44,46.27,33.63,45.5,47.28,58.73,85.28,43.0,66.0,60.0,70.0,36.0,40.0,51.0,48.0,62.0,71.0
003_ZW Parque del Perro,2,1,0,0,70.56,51.0,2331282.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,36.8,51.74,54.09,72.24,79.44,46.27,33.63,45.5,47.28,58.73,51.0,43.0,66.0,60.0,70.0,36.0,40.0,51.0,48.0,62.0
003_ZW Parque del Perro,3,1,0,0,125.95,48.0,4753962.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.56,36.8,51.74,54.09,72.24,79.44,46.27,33.63,45.5,47.28,51.0,51.0,43.0,66.0,60.0,70.0,36.0,40.0,51.0,48.0
003_ZW Parque del Perro,4,1,0,0,76.44,52.0,2551819.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125.95,70.56,36.8,51.74,54.09,72.24,79.44,46.27,33.63,45.5,48.0,51.0,51.0,43.0,66.0,60.0,70.0,36.0,40.0,51.0
003_ZW Parque del Perro,5,0,1,0,79.7,63.0,3008723.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,76.44,125.95,70.56,36.8,51.74,54.09,72.24,79.44,46.27,33.63,52.0,48.0,51.0,51.0,43.0,66.0,60.0,70.0,36.0,40.0
003_ZW Parque del Perro,6,0,1,0,79.16,65.0,3054564.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,79.7,76.44,125.95,70.56,36.8,51.74,54.09,72.24,79.44,46.27,63.0,52.0,48.0,51.0,51.0,43.0,66.0,60.0,70.0,36.0
003_ZW Parque del Perro,0,0,0,1,51.58,58.0,1991734.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,79.16,79.7,76.44,125.95,70.56,36.8,51.74,54.09,72.24,79.44,65.0,63.0,52.0,48.0,51.0,51.0,43.0,66.0,60.0,70.0
003_ZW Parque del Perro,1,1,0,0,75.22,57.0,2788173.0,0,6,5,4,3,2,1,0,6,5,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,51.58,79.16,79.7,76.44,125.95,70.56,36.8,51.74,54.09,72.24,58.0,65.0,63.0,52.0,48.0,51.0,51.0,43.0,66.0,60.0
003_ZW Parque del Perro,2,1,0,0,55.48,42.0,2171927.0,1,0,6,5,4,3,2,1,0,6,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,75.22,51.58,79.16,79.7,76.44,125.95,70.56,36.8,51.74,54.09,57.0,58.0,65.0,63.0,52.0,48.0,51.0,51.0,43.0,66.0
003_ZW Parque del Perro,3,1,0,0,49.37,43.0,2010594.0,2,1,0,6,5,4,3,2,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.48,75.22,51.58,79.16,79.7,76.44,125.95,70.56,36.8,51.74,42.0,57.0,58.0,65.0,63.0,52.0,48.0,51.0,51.0,43.0
003_ZW Parque del Perro,4,1,0,0,74.75,54.0,2683226.0,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.37,55.48,75.22,51.58,79.16,79.7,76.44,125.95,70.56,36.8,43.0,42.0,57.0,58.0,65.0,63.0,52.0,48.0,51.0,51.0
003_ZW Parque del Perro,5,0,1,0,45.47,65.0,1721343.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,74.75,49.37,55.48,75.22,51.58,79.16,79.7,76.44,125.95,70.56,54.0,43.0,42.0,57.0,58.0,65.0,63.0,52.0,48.0,51.0
003_ZW Parque del Perro,6,0,1,0,42.96,52.0,1803292.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,45.47,74.75,49.37,55.48,75.22,51.58,79.16,79.7,76.44,125.95,65.0,54.0,43.0,42.0,57.0,58.0,65.0,63.0,52.0,48.0
003_ZW Parque del Perro,0,1,0,0,67.24,54.0,2609589.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,42.96,45.47,74.75,49.37,55.48,75.22,51.58,79.16,79.7,76.44,52.0,65.0,54.0,43.0,42.0,57.0,58.0,65.0,63.0,52.0
003_ZW Parque del Perro,1,1,0,0,93.96,57.0,3892477.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,67.24,42.96,45.47,74.75,49.37,55.48,75.22,51.58,79.16,79.7,54.0,52.0,65.0,54.0,43.0,42.0,57.0,58.0,65.0,63.0
003_ZW Parque del Perro,2,1,0,0,33.55,48.0,1176317.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,93.96,67.24,42.96,45.47,74.75,49.37,55.48,75.22,51.58,79.16,57.0,54.0,52.0,65.0,54.0,43.0,42.0,57.0,58.0,65.0
003_ZW Parque del Perro,3,1,0,0,90.8,35.0,4036020.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.55,93.96,67.24,42.96,45.47,74.75,49.37,55.48,75.22,51.58,48.0,57.0,54.0,52.0,65.0,54.0,43.0,42.0,57.0,58.0
003_ZW Parque del Perro,4,1,0,0,160.89,65.0,6018104.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8,33.55,93.96,67.24,42.96,45.47,74.75,49.37,55.48,75.22,35.0,48.0,57.0,54.0,52.0,65.0,54.0,43.0,42.0,57.0
003_ZW Parque del Perro,5,0,1,0,72.9,77.0,3060466.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.89,90.8,33.55,93.96,67.24,42.96,45.47,74.75,49.37,55.48,65.0,35.0,48.0,57.0,54.0,52.0,65.0,54.0,43.0,42.0
003_ZW Parque del Perro,6,0,1,0,52.51,59.0,2081330.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72.9,160.89,90.8,33.55,93.96,67.24,42.96,45.47,74.75,49.37,77.0,65.0,35.0,48.0,57.0,54.0,52.0,65.0,54.0,43.0
003_ZW Parque del Perro,0,1,0,0,64.14,32.0,2083113.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,52.51,72.9,160.89,90.8,33.55,93.96,67.24,42.96,45.47,74.75,59.0,77.0,65.0,35.0,48.0,57.0,54.0,52.0,65.0,54.0
003_ZW Parque del Perro,1,1,0,0,128.21,37.0,4686674.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,64.14,52.51,72.9,160.89,90.8,33.55,93.96,67.24,42.96,45.47,32.0,59.0,77.0,65.0,35.0,48.0,57.0,54.0,52.0,65.0
003_ZW Parque del Perro,2,1,0,0,50.66,52.0,1931138.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128.21,64.14,52.51,72.9,160.89,90.8,33.55,93.96,67.24,42.96,37.0,32.0,59.0,77.0,65.0,35.0,48.0,57.0,54.0,52.0
003_ZW Parque del Perro,3,1,0,0,37.06,48.0,1630075.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66,128.21,64.14,52.51,72.9,160.89,90.8,33.55,93.96,67.24,52.0,37.0,32.0,59.0,77.0,65.0,35.0,48.0,57.0,54.0
003_ZW Parque del Perro,4,1,0,0,83.91,44.0,3316412.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.06,50.66,128.21,64.14,52.51,72.9,160.89,90.8,33.55,93.96,48.0,52.0,37.0,32.0,59.0,77.0,65.0,35.0,48.0,57.0
003_ZW Parque del Perro,5,0,1,0,115.91,69.0,4782747.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.91,37.06,50.66,128.21,64.14,52.51,72.9,160.89,90.8,33.55,44.0,48.0,52.0,37.0,32.0,59.0,77.0,65.0,35.0,48.0
003_ZW Parque del Perro,6,0,1,0,57.37,65.0,2684801.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,115.91,83.91,37.06,50.66,128.21,64.14,52.51,72.9,160.89,90.8,69.0,44.0,48.0,52.0,37.0,32.0,59.0,77.0,65.0,35.0
003_ZW Parque del Perro,0,1,0,0,57.28,56.0,2558155.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,57.37,115.91,83.91,37.06,50.66,128.21,64.14,52.51,72.9,160.89,65.0,69.0,44.0,48.0,52.0,37.0,32.0,59.0,77.0,65.0
003_ZW Parque del Perro,1,1,0,0,71.89,60.0,3180092.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,57.28,57.37,115.91,83.91,37.06,50.66,128.21,64.14,52.51,72.9,56.0,65.0,69.0,44.0,48.0,52.0,37.0,32.0,59.0,77.0
003_ZW Parque del Perro,2,1,0,0,40.8,51.0,1768499.0,1,0,6,5,4,3,2,1,0,6,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.89,57.28,57.37,115.91,83.91,37.06,50.66,128.21,64.14,52.51,60.0,56.0,65.0,69.0,44.0,48.0,52.0,37.0,32.0,59.0
003_ZW Parque del Perro,3,1,0,0,81.89,61.0,3535793.0,2,1,0,6,5,4,3,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8,71.89,57.28,57.37,115.91,83.91,37.06,50.66,128.21,64.14,51.0,60.0,56.0,65.0,69.0,44.0,48.0,52.0,37.0,32.0
003_ZW Parque del Perro,4,1,0,0,28.99,46.0,1357222.0,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.89,40.8,71.89,57.28,57.37,115.91,83.91,37.06,50.66,128.21,61.0,51.0,60.0,56.0,65.0,69.0,44.0,48.0,52.0,37.0
003_ZW Parque del Perro,5,0,1,0,94.12,86.0,4344583.0,4,3,2,1,0,6,5,4,3,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.99,81.89,40.8,71.89,57.28,57.37,115.91,83.91,37.06,50.66,46.0,61.0,51.0,60.0,56.0,65.0,69.0,44.0,48.0,52.0
003_ZW Parque del Perro,6,0,1,0,36.04,76.0,1800762.0,5,4,3,2,1,0,6,5,4,3,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94.12,28.99,81.89,40.8,71.89,57.28,57.37,115.91,83.91,37.06,86.0,46.0,61.0,51.0,60.0,56.0,65.0,69.0,44.0,48.0
003_ZW Parque del Perro,0,1,0,0,148.05,57.0,7204821.0,6,5,4,3,2,1,0,6,5,4,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,36.04,94.12,28.99,81.89,40.8,71.89,57.28,57.37,115.91,83.91,76.0,86.0,46.0,61.0,51.0,60.0,56.0,65.0,69.0,44.0
003_ZW Parque del Perro,1,1,0,0,16.27,40.0,795723.0,0,6,5,4,3,2,1,0,6,5,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,148.05,36.04,94.12,28.99,81.89,40.8,71.89,57.28,57.37,115.91,57.0,76.0,86.0,46.0,61.0,51.0,60.0,56.0,65.0,69.0
